Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Pleasant View City,https://pleasantviewcity.hosted.civiclive.com/,Pleasant View,UT,Unknown,basketball,Unclear,,,,,,,,,,,,,,pleasantviewcity.hosted.civiclive.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://pleasantviewcity.hosted.civiclive.com/ | https://pleasantviewcity.hosted.civiclive.com/cms/One.aspx | https://pleasantviewcity.hosted.civiclive.com/our_city/about_our_city | https://pleasantviewcity.hosted.civiclive.com/our_city/about_our_city/history | https://pleasantviewcity.hosted.civiclive.com/our_city/about_our_city/maps | https://pleasantviewcity.hosted.civiclive.com/our_city/about_our_city/budget | https://pleasantviewcity.hosted.civiclive.com/services/police/contact_the_police_department,Playwright,https://pleasantviewcity.hosted.civiclive.com,https://pleasantviewcity.hosted.civiclive.com/,
Prep Dig,https://prepdig.com/,,UT,College / University,volleyball,Unclear,,,,,,,,,,,,,,prepdig.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://prepdig.com/ | https://prepdig.com/events/ | https://prepdig.com/plus/ | https://prepdig.com/features/coach-contacts/,Playwright,https://prepdig.com,https://prepdig.com/,
Rampage Soccer Club,https://www.rampagesoccerclub.com/,Roy,UT,School,futsal,Unclear,,,,,,,admin@rampagesoccerclub.com,,,,,,,rampagesoccerclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.rampagesoccerclub.com/ | https://www.rampagesoccerclub.com/about | https://www.rampagesoccerclub.com/services | https://www.rampagesoccerclub.com/contact,Playwright,https://rampagesoccerclub.com,https://www.rampagesoccerclub.com/,
Reach Higher Athletics,https://reachhigherathletics.com/,George,UT,Private Club,basketball,Unclear,,,,,,,info@reachhigherathletics.com,,,,,,,reachhigherathletics.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://reachhigherathletics.com/ | https://reachhigherathletics.com/contact/,Playwright,https://reachhigherathletics.com,https://reachhigherathletics.com/,
Riverside Country Club,https://riversidecountryclub.org/,Springville,UT,Country Club,tennis,Unclear,,,,,,20info@riversidecountryclub.org,info@riversidecountryclub.org,,,,,,,riversidecountryclub.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://riversidecountryclub.org/ | https://riversidecountryclub.org/about/ | https://riversidecountryclub.org/memberships/ | https://riversidecountryclub.org/contact/ | https://riversidecountryclub.org/amenities/,Playwright,https://riversidecountryclub.org,https://riversidecountryclub.org/,
Rowland Hall,https://www.rowlandhall.org/,Salt Lake City,UT,College / University,basketball; volleyball,Unclear,,,,,,,contact@rowlandhall.org,,,,,,,rowlandhall.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.rowlandhall.org/ | https://www.rowlandhall.org/about | https://www.rowlandhall.org/about/vision-strategic-direction | https://www.rowlandhall.org/about/fast-facts | https://www.rowlandhall.org/about/our-campuses | https://www.rowlandhall.org/about/faculty-staff | https://www.rowlandhall.org/about/job-openings,Playwright,https://rowlandhall.org,https://www.rowlandhall.org/,
Salina Sun,https://salinasun.online/,Salina,UT,School,basketball; volleyball,Unclear,,,,,,,,,,,,,,salinasun.online,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://salinasun.online/ | https://salinasun.online/membership-account/membership-checkout/ | https://salinasun.online/contact-us/ | https://salinasun.online/aurora-2nd-ward-leadership/ | https://salinasun.online/wolves-ready-for-fall-under-experienced-leadership/,Playwright,https://salinasun.online,https://salinasun.online/,
Salt Lake Basketball Club | SLBC,https://www.saltlakebasketballclub.com/,,UT,School,basketball,Unclear,,,,,,,info@saltlakebasketballclub.com,,,,,,,saltlakebasketballclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.saltlakebasketballclub.com/ | https://www.saltlakebasketballclub.com/programs/player-development-sessions | https://www.saltlakebasketballclub.com/programs/teams,Playwright,https://saltlakebasketballclub.com,https://www.saltlakebasketballclub.com/,
Salt Lake City Tennis Community,https://slctennisleague.com/,Salt Lake City,UT,Racquet / Tennis Club,tennis,Unclear,5,"CITY Bountiful - 5 Points Park 1500 S Main St., Bountiful UT 84010 35 Matches Played Here 5 Courts Lighted Wall Bountiful - Bountiful Blvd. 400 E 3682 S, Bountiful UT 84010 0 Matches Playe",,,,tennisleaguenetwork@gmail.com,,,,,,,,slctennisleague.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://slctennisleague.com/ | https://slctennisleague.com/thanks/partner_flow | https://slctennisleague.com/Salt_Lake_City-Tennis-Courts | https://slctennisleague.com/partner-program | https://slctennisleague.com/thanks/partner_flow.htm | https://slctennisleague.com/Salt%20Lake%20City-Tennis-Lessons | https://slctennisleague.com/info/contact-email,Playwright,https://slctennisleague.com,https://slctennisleague.com/,
Salt Lake Community College,https://www.slcc.edu/,Salt Lake City,UT,College / University,pickleball; tennis,Unclear,,,,,,,,,,,,,,slcc.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.slcc.edu/ | https://www.slcc.edu/contact/index.aspx | https://www.slcc.edu/about/index.aspx | https://www.slcc.edu/president/cabinet-team.aspx | https://www.slcc.edu/emergency-management/emergency-procedures.aspx | https://www.slcc.edu/about/eeo-statement.aspx,Playwright,https://slcc.edu,https://www.slcc.edu/,
San Juan School District,https://www.sjsd.org/,Blanding,UT,School,volleyball,Unclear,,,,,,,,,,,,,,sjsd.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.sjsd.org/ | https://www.sjsd.org/page/nativeamericaneducaton,Playwright,https://sjsd.org,https://www.sjsd.org/,
Santa Clara University,https://santaclarabroncos.com/,,UT,College / University,tennis; volleyball,Unclear,,,,,,,,,,,,,,santaclarabroncos.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://santaclarabroncos.com/ | https://santaclarabroncos.com/news/2026/1/7/general-santa-clara-athletics-hall-of-famer-terry-weekes-76-passes-away.aspx,Playwright,https://santaclarabroncos.com,https://santaclarabroncos.com/,
Skyridge High School,https://shs.alpineschools.org/,Lehi,UT,School,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,shs.alpineschools.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://shs.alpineschools.org/ | https://shs.alpineschools.org/o/skyridge/page/athletics | https://shs.alpineschools.org/o/skyridge/staff,Playwright,https://shs.alpineschools.org,https://shs.alpineschools.org/,
SLCTT,https://slcttcc.com/,Millcreek,UT,Racquet / Tennis Club,tennis,Unclear,,,,,,slcttcc@gmail.com,,,,,,,,slcttcc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://slcttcc.com/ | https://slcttcc.com/membership | https://slcttcc.com/contact,Playwright,https://slcttcc.com,https://slcttcc.com/,
"Soccer Fields Beaver Utah in Arkansas, United States",https://soccer-fields-beaver-utah.sportsgrounds.us.com/,Beaver,UT,Unknown,tennis; basketball; volleyball; badminton; squash,Unclear,,,,,,,,,,,,,,soccer-fields-beaver-utah.sportsgrounds.us.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://soccer-fields-beaver-utah.sportsgrounds.us.com/,Playwright,https://soccer-fields-beaver-utah.sportsgrounds.us.com,https://soccer-fields-beaver-utah.sportsgrounds.us.com/,
South County Volleyball Club,https://southcountyvolleyballclub.com/,Mapleton,UT,Private Club,volleyball,Unclear,,,,,,southcountyvb@gmail.com,,,,,,,,southcountyvolleyballclub.com,Needs Review,"Court sports found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://southcountyvolleyballclub.com/ | https://southcountyvolleyballclub.com/club/about | https://southcountyvolleyballclub.com/club/staff | https://southcountyvolleyballclub.com/club/58943 | https://southcountyvolleyballclub.com/club/programinfoandpricing | https://southcountyvolleyballclub.com/club/contactus,Playwright,https://southcountyvolleyballclub.com,https://southcountyvolleyballclub.com/,
South Sanpete School District,https://ssanpete.org/,Manti,UT,School,basketball,Unclear,,,,,,,info@ssanpete.org,,,,,,,ssanpete.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ssanpete.org/ | https://ssanpete.org/district-information/district-office.html | https://ssanpete.org/district-information/business-administration.html | https://ssanpete.org/employment/about-south-sanpete.html | https://ssanpete.org/policies/c-school-administration.html | https://ssanpete.org/policies/d-fiscal-managements.html | https://ssanpete.org/policies/f-facilities-development.html,Playwright,https://ssanpete.org,https://ssanpete.org/,
Southern Utah University Athletics,https://suutbirds.com/,Cedar City,UT,College / University,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,suutbirds.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://suutbirds.com/ | https://suutbirds.com/staff-directory | https://suutbirds.com/documents/2026/7/31/SUU_Athletics_Style_Guide.pdf | https://suutbirds.com/facilities | https://suutbirds.com/sports/2026/1/29/thunderbird-athletic-alumni-club.aspx | https://suutbirds.com/honors/southern-utah-athletics-hall-of-fame,Playwright,https://suutbirds.com,https://suutbirds.com/,
